;AAPL;MSFT;GOOGL
Ticker;AAPL;MSFT;GOOGL
Date;;;
2021/08/27;115.36831364783582;138.5825733644187;166.85184055457546
2021/08/30;118.87753033779464;140.3719670359116;167.53143595609254
2021/08/31;117.87601373545824;139.58136847266755;167.6553851932863
2021/09/01;118.40396269688272;139.55821121879995;168.25558478552904
2021/09/02;119.2889720998656;139.2437800425449;166.02110142832422
2021/09/03;119.79365108368758;139.23917192401709;166.54537344220853
2021/09/07;121.64918675482073;138.79529053202987;167.17223394800465
2021/09/08;120.42249711908481;138.80915863557402;166.48918810137124
2021/09/09;119.61507850985502;137.44051826750785;166.31538526798664
2021/09/10;115.65560045920391;136.72844729373293;163.2275748190784
2021/09/13;116.10591022338575;137.32029887148488;164.91514483954808
2021/09/14;114.99569148438617;138.61497602064904;165.16076673159077
2021/09/15;115.70217671702605;140.94070510775668;167.34488070441728
2021/09/16;115.51584748399266;141.12567148562607;166.3953324370476
2021/09/17;113.39634338258348;138.65194304744648;163.13953511121372
2021/09/20;110.97408755489408;136.07654434858375;160.7289189808808
2021/09/21;111.35449057928932;136.30770857295974;161.0921583654708
2021/09/22;113.23334463151451;138.05546876851312;162.54104295572955
2021/09/23;113.99418698292216;138.5085955628631;163.62154806532297
2021/09/24;114.06400901660203;138.41151883805415;164.77901232964985
2021/09/27;112.86066196370295;136.01640548526515;163.45464612217103
2021/09/28;110.17444980660991;131.09213502808072;157.38097342748188
2021/09/29;110.8887159001954;131.31406843274755;155.6702107243747
2021/09/30;109.85613635843849;130.3523570125247;154.8851988888144
2021/10/01;110.74893872323936;133.67217101077838;158.2070704600457
2021/10/04;108.02389486665263;130.90256053168355;154.86609694007768
2021/10/05;109.55334832954111;133.514984587958;157.6045764996586
2021/10/06;110.24433234465172;135.52626791615702;159.39124899532464
2021/10/07;111.24582474524335;136.3308366615202;161.31462314647513
2021/10/08;110.94306091809077;136.3308366615202;161.96403604612425
2021/10/11;110.87319048092135;136.04415627500697;160.95426506141527
2021/10/12;109.86389301763933;135.41996037163892;158.09816800928704
2021/10/13;109.39808203592823;137.00589686053698;159.4109378754471
2021/10/14;111.6107386529817;139.98355805810095;163.54618963255072
2021/10/15;112.44922020163199;140.65864742242485;163.79762748105233
2021/10/18;113.77680691134067;142.08274562201396;165.43134210042822
2021/10/19;115.49257750639018;142.517396194292;165.9631730791292
2021/10/20;115.88073718998623;142.13824720149765;164.26224592318349
2021/10/21;116.05155310461797;143.68717291563752;164.3978270732951
2021/10/22;115.43819618587763;142.9473803174279;159.39297421788282
2021/10/25;115.39940078900108;142.4711254345175;159.25452955404066
2021/10/26;115.92732554868077;143.38663900823374;161.41137789612844
2021/10/27;115.56243584268722;149.4252429378943;169.4165706381705
2021/10/28;118.45052685383249;149.97088208648609;168.98958694792657
2021/10/29;116.29997191387518;153.33230039537222;171.53519729698533
2021/11/01;115.64783169913069;152.29198847241236;166.26441116642297
2021/11/02;116.47077572763453;154.03048868294943;168.50702263403068
2021/11/03;117.61205740605459;154.43275118165064;169.8574450378775
2021/11/04;117.20056724049405;155.5609235923638;171.79179302736185
2021/11/05;117.62041910887481;155.38526094747144;172.46904070333588
2021/11/08;116.96733502608403;155.81523048795384;172.67644091210562
2021/11/09;117.25498486362378;155.33436748651562;172.54608878706716
2021/11/10;115.00799807160497;152.95315140257784;169.04113019507642
2021/11/11;114.96915427123888;153.70684126963874;168.8940060610448
2021/11/12;116.61742620010705;155.69040297340305;172.26742087942597
2021/11/15;116.62521916192503;155.38986906599928;172.00556055237712
2021/11/16;117.40271231373885;156.9804282560787;171.3381839951637
2021/11/17;119.33870668538107;157.08693995774675;171.5363355881577
2021/11/18;122.74415839461115;158.08290603120324;173.61206289841303
2021/11/19;124.82785601462368;158.93520380169778;172.5553551886424
2021/11/22;125.19331446161948;157.4158225436887;169.5144636789962
2021/11/23;125.49650181930565;156.4199293835001;168.91195193280953
2021/11/24;125.90859702848559;156.52645566782172;169.30355966771145
2021/11/26;121.9199921779961;152.71418545854243;164.74192893754926
2021/11/29;124.58683083839563;155.93356872166635;168.62053160687762
2021/11/30;128.52099386401065;153.13571164260833;164.41116642297158
2021/12/01;128.1089228565755;152.89947265479032;163.43091986554649
2021/12/02;127.32363674294372;152.62616456159986;165.64916478774515
2021/12/03;125.83081262077427;149.62450031626128;164.53162964344986
2021/12/06;128.53654348502948;151.09753790122804;165.86814355203404
2021/12/07;133.0926792505252;155.14145356245112;170.63546705420737
2021/12/08;136.1249642570482;155.16462539897228;171.69793736303822
2021/12/09;135.72063780794147;154.29838661166576;171.06300210423794
2021/12/10;139.52265930707745;158.67121402413792;171.48360069243677
2021/12/13;136.6381259524143;157.21669640920385;168.96353075155852
2021/12/14;135.54182321666116;152.09347480937737;166.73948765870045
2021/12/15;139.40600689725525;155.0163781427897;169.67549630829052
2021/12/16;133.93240718903147;150.49999908858416;167.362826576182
2021/12/17;133.06159210935994;149.99043742492213;164.21127182161982
2021/12/20;131.98087529724282;148.18854641932055;164.07453459453626
2021/12/21;134.4999744066549;151.6070849822365;166.23602503031145
2021/12/22;136.56036574644776;154.34471570205451;169.64538494962082
2021/12/23;137.05797782079503;155.03491269547592;170.22644702152775
2021/12/27;140.20683053103346;158.62947846962342;171.37352437890655
2021/12/28;139.39822603630964;158.0736460461869;169.96054931797684
2021/12/29;139.46822958307536;158.39786218298678;169.92346592587626
2021/12/30;138.55075353947493;157.1796273038314;169.3968461864489
2021/12/31;138.06092232607327;155.7899587493187;167.83441705174405
2022/01/03;141.5130349992322;155.06269265052487;167.9960543982237
2022/01/04;139.7170114185042;152.40382284263313;167.31012725206017
2022/01/05;136.00055518802517;146.55337889197352;159.63454094762383
2022/01/06;133.7302621157867;145.39534120675103;159.602704366396
2022/01/07;133.86242784401057;145.46945025218875;158.75627816492525
2022/01/10;133.87796536415698;145.5759327885497;160.67097284588624
2022/01/11;136.1249642570482;145.9048445397988;161.90669462831502
2022/01/12;136.47483678040803;147.4288339163357;163.87005125689578
2022/01/13;133.87796536415698;141.1892810204941;160.57540974480403
2022/01/14;134.5621849916026;143.69064358718694;161.6106499944953
2022/01/18;132.01977960197084;140.19334411234476;157.5756212179609
2022/01/19;129.24405729182234;140.5083585947426;156.55425389193312
2022/01/20;127.90675358158596;139.70696886785748;154.45823298437003
2022/01/21;126.27398287024707;137.12684538923835;151.0332571330394
2022/01/24;125.65977889043955;137.28435263043727;151.55754693272326
2022/01/25;124.22917745409019;133.6341831982311;147.0746717230509
2022/01/26;124.15921020994168;137.44185987163618;149.73727706167207
2022/01/27;123.79377596469064;138.89171103742822;149.47308679487975
2022/01/28;132.4318143067888;142.79198756099652;154.5086379403475
2022/01/31;135.89170784089336;144.05197257731996;156.7709205022781
2022/02/01;135.75955421354192;143.02364759559384;159.4827569341052
2022/02/02;136.71586195663602;145.2007648601797;171.4818754698786
2022/02/03;134.42998296076158;139.5448680907843;165.7928206908609
2022/02/04;134.20422908548747;141.71736265418878;166.02805567595553
2022/02/07;133.6359842190103;139.40589540227163;161.2868239417494
2022/02/08;136.10377562949645;141.07808828703037;161.5162251845855
2022/02/09;137.23256920761187;144.15846969633446;164.05715786835768
2022/02/10;133.99402483123214;140.0683270232976;160.61359585647784
2022/02/11;131.2849057227083;136.66827926510717;155.5879158297707
2022/02/14;131.47174319238198;136.6497301297674;157.02872566702527
2022/02/15;134.51562083465282;139.18352451799774;158.2829802526046
2022/02/16;134.32878336497913;139.02105917458536;159.59169495646304
2022/02/17;131.47174319238198;134.95025310018102;153.56780471476645
2022/02/18;130.24171371586692;133.650530352882;151.09289291899296
2022/02/22;127.92180706683686;133.5530598964267;150.40986485815915
2022/02/23;124.61322284107428;130.09494401172446;147.83127074380036
2022/02/24;126.69178969119422;136.74197999624496;153.7439019162954
2022/02/25;128.3344105126571;138.0045315595966;155.7930038845965
2022/02/28;128.54462686778479;138.69154953453992;156.48531613280514
2022/03/01;127.0499029086504;136.90909720614584;155.3318714591808
2022/03/02;129.66563958495462;139.34135257757515;155.92282243564784
2022/03/03;129.4087259632809;137.35933663508914;155.1441779163331
2022/03/04;127.0265361240688;134.54640109224073;152.83492305774178
2022/03/07;124.01376982470798;129.463690104029;146.42987423838983
2022/03/08;122.5657673338644;128.04329589844642;147.27106252188764
2022/03/09;126.85528457803107;133.91513260189174;154.58858510940846
2022/03/10;123.40656014914084;132.56435598444762;153.44093860644347
2022/03/11;120.45606493908964;130.00212542175768;150.47593910355656
2022/03/14;117.25647327092751;128.3171872977796;145.93455750620322
2022/03/15;120.73634534534499;133.28851597803123;149.69672543865562
2022/03/16;124.2395479017269;136.6491614062782;154.4269477629288
2022/03/17;125.04138800878573;137.0344059482644;155.07408408023315
2022/03/18;127.6571488868347;139.4527640508424;157.72335006917785
2022/03/21;128.74702605934968;138.86327486296864;157.69551529285297
2022/03/22;131.42503382496352;141.13773134012763;162.05961693300605
2022/03/23;132.50711803566054;139.01643647340399;160.2144469425588
2022/03/24;135.51211557494815;141.15632422342813;164.03400075731935
2022/03/25;136.01812565473284;140.96135414521044;164.15099574688173
2022/03/28;136.7031923432456;144.21989183316714;163.89904211019262
2022/03/29;139.3189411204222;146.40613783888722;165.11559080068645
2022/03/30;138.3925346329993;145.6866588770992;164.45863672202023
2022/03/31;135.93249988171397;143.11047271494374;161.13215862870064
2022/04/01;135.69891674200468;143.62572161349772;162.38694678826698
2022/04/04;138.91415483816473;146.2018931929996;165.6555498897903
2022/04/05;136.28280803647976;144.30342127281045;162.89734587848776
2022/04/06;133.76828305683043;139.02105917458536;158.21288641650466
2022/04/07;134.00963495661293;139.88909162828088;157.44873732383832
2022/04/08;132.41371140169608;137.8467180826727;154.43507587333167
2022/04/11;129.03505102393348;132.41119437401224;149.26278750078035
2022/04/12;130.52195781950508;130.9258344467797;147.9778435180454
2022/04/13;132.6550512006062;133.50664331011652;150.50315137689657
2022/04/14;128.6769378064773;129.89069936583687;146.83714236981194
2022/04/18;128.5056741595672;130.21099276882666;147.93382366411305
2022/04/19;130.31957072881255;132.42977267465918;150.63642037306425
2022/04/20;130.18722348750288;132.9217914060777;148.35498250499825
2022/04/21;129.55664702735413;130.3456489918829;144.61772358484174
2022/04/22;125.95220857257263;127.19847902923276;138.61701713288286
2022/04/25;126.80079434966704;130.30384052410056;142.6010718078536
2022/04/26;122.06755021589773;125.42996771765067;137.47515990767747
2022/04/27;121.88850570804202;131.46428434716196;132.42861713807633
2022/04/28;127.39244230334296;134.43969981607628;137.32743105646048
2022/04/29;122.72925011982889;128.81845143156087;132.2142537887755
2022/05/02;122.97062622135617;132.04451355001942;135.08020417386473
2022/05/03;124.15391002783565;130.79585925551908;135.95035663196003
2022/05/04;129.24524317731638;134.60210682887438;141.6590913982004
2022/05/05;122.04418343131611;128.73954469309894;134.99040367184273
2022/05/06;122.62114092591277;127.52340971605751;134.11098481217218
2022/05/09;118.55143602867761;122.81201683567356;130.3621295506969
2022/05/10;120.4615466342815;125.09574788050244;132.54505187495232
2022/05/11;114.21666152177909;120.94137590982088;131.62681550772322
2022/05/12;111.14486716690865;118.52766967373137;130.7479746865386
2022/05/13;114.69221370576268;121.20596357617706;134.46322367972897
2022/05/16;113.46821046369695;121.38234077109426;132.60298911704712
2022/05/17;116.35286482708398;123.85177461779777;134.95275113415596
2022/05/18;109.78831096870267;118.21283747450315;129.65362333198104
2022/05/19;107.08297943323628;117.77550369396843;127.89766691217
2022/05/20;107.2701194247197;117.50565168967384;126.18747335464901
2022/05/23;111.57369788260145;121.26958769369864;129.17683051004516
2022/05/24;109.4296774137338;120.7903871147673;122.7833424604128
2022/05/25;109.55442530718366;122.13959609695277;122.59216290084969
2022/05/26;112.09604414011018;123.71220404048873;124.89500597869652
2022/05/27;116.66469220765532;127.1271552706267;130.13677457726266
2022/05/31;116.04101324476785;126.48980581373941;131.8116277510408
2022/06/01;115.93964423677197;126.74567305326133;131.96224679468767
2022/06/02;117.88874385321063;127.75065120662343;136.28463184195255
2022/06/03;113.34346257024708;125.6290646868284;132.71421261464948
2022/06/06;113.93596968586257;125.03819014686555;135.35539495769024
2022/06/07;115.93964423677197;126.78290256782302;135.73658910694476
2022/06/08;115.3549058812297;125.8104874798805;135.78814124699443
2022/06/09;111.2072350631974;123.1957739469957;133.0554420722733
2022/06/10;106.91146166800603;117.70571111398714;128.79852655322054
2022/06/13;102.8183657844445;112.7134854911711;123.27286991483982
2022/06/14;103.50444894623787;113.75101212729928;123.64711870936279
2022/06/15;105.58605311532725;117.13343674865155;127.17988539897907
2022/06/16;101.39945379082214;113.9743454667087;122.85691342032842
2022/06/17;102.56889419928952;115.2212279688004;124.14303126583492
2022/06/21;105.92912494840489;118.05465943124005;129.2417042139717
2022/06/22;105.52372152165566;117.77084453615313;129.17625247155917
2022/06/23;107.8002707449188;120.43677234837232;130.05046009195613
2022/06/24;110.44322228322407;124.54964208699646;136.6930649432464
2022/06/27;110.44322228322407;123.24230719453442;134.21178583122736
2022/06/28;107.1531644930878;119.32946771491642;129.77875532484606
2022/06/29;108.54870970212855;121.08815031799298;129.42420430334536
2022/06/30;106.59181712387192;119.49231220732159;126.2511998745034
2022/07/01;108.31481193973718;120.77173590085253;125.9899353717401
2022/07/05;110.36526846329933;122.29317331301483;131.23344697866398
2022/07/06;111.42554690195281;123.85642648428627;132.7501399297781
2022/07/07;114.0997186910196;124.87534565446038;137.62925607514003
2022/07/08;114.63763877129193;124.53104920369597;138.2902742090077
2022/07/11;112.94586420618822;123.06549252001014;134.02988156613924
2022/07/12;113.71769414972435;118.02208178316688;132.1111406157764
2022/07/13;113.42922145286221;117.58009613614367;129.02099133422487
2022/07/14;115.75254054790571;118.21283747450315;127.87856496343328
2022/07/15;117.07790069709496;119.44112709329436;129.5122529041098
2022/07/18;114.6610539593631;118.29192649613469;126.32882599672067
2022/07/19;117.72500694892597;120.74848385973675;131.86724394629186
2022/07/20;119.31544880865097;122.02331401739346;131.97151319626292
2022/07/21;121.11642164618574;123.21903327943828;132.48132535509794
2022/07/22;120.13410912832938;121.13466169155136;125.01955104017581
2022/07/25;119.24527584967184;120.42283133156033;124.56767612343558
2022/07/26;118.19279037283634;117.19857017081756;121.6825971109103
2022/07/27;122.23910428374514;125.03350911506989;130.99824756516853
2022/07/28;122.67569165863874;128.60204485259672;132.34229375987002
2022/07/29;126.69861458322116;130.6166384431559;134.77548006985552
2022/08/01;125.91897957699464;129.34647473464128;133.08382820838483
2022/08/02;124.74953916852726;127.86229600234779;133.39667152989713
2022/08/03;129.52091315119182;131.4215280068976;136.81472870519556
2022/08/04;129.27142946516443;131.9705065831567;136.94217285200455
2022/08/05;129.09184041805128;131.6262392976994;136.10793881613805
2022/08/08;128.7170885010613;130.42123088533114;135.91096108591557
2022/08/09;128.756138016258;131.3424025286321;135.13465539924408
2022/08/10;132.1288689665504;134.53412249793564;138.69174416977043
2022/08/11;131.54331985255814;133.538433494897;137.69528585603854
2022/08/12;134.3617098387474;135.81356077412016;140.9859077774278
2022/08/15;135.2126794877023;136.53938319021066;141.44937903548674
2022/08/16;135.08778638378377;136.1857538411621;141.00907378136594
2022/08/17;136.2744705354043;135.8267580756001;138.51795022928565
2022/08/18;135.96215911993744;135.29058306917463;139.23632756676213
2022/08/19;133.9089072948536;133.41628918860295;135.80668294304473
2022/08/22;130.82504837021216;129.49981133691946;132.36546865670792
2022/08/23;130.55959153263237;128.88901689218133;131.92517229548687
2022/08/24;130.7938160185782;128.5859601857101;131.72820345816416
2022/08/25;132.74561412955944;130.0126686802881;135.15783029608198
2022/08/26;127.74121364731548;124.99587128620828;127.84669281060633
2022/08/29;125.99239556977382;123.66240427855055;126.78072759216023
2022/08/30;124.06402474773614;122.60869089696081;126.22457453254916
2022/08/31;122.7446182277619;121.9093141231177;125.39032271088311
2022/09/01;123.3223622790638;121.41043425319498;127.15148147706796
2022/09/02;121.64377766486318;119.38693795263188;124.96161379808102
2022/09/06;120.64446342130144;118.07676673405068;123.756616984407
2022/09/07;121.7609141095809;120.33339591722157;126.81548104451733
2022/09/08;120.58982798246873;120.53388552981514;125.57569520688709
2022/09/09;122.86171836986244;123.30339393033502;128.2058681399949
2022/09/12;127.59284485096384;124.32448591589089;128.44919566389322
2022/09/13;120.10576888519624;117.48930453502298;120.87155575768129
2022/09/14;121.25343982423725;117.5965453693695;121.65943110697215
2022/09/15;118.9581221479;114.40742111240128;119.2378322454056
2022/09/16;117.65431365243415;114.10901627241856;119.11039699149643
2022/09/19;120.60545020872189;114.00645646986769;119.42321363430936
2022/09/20;122.49477151556287;113.04131812605611;117.1869961616466
2022/09/21;120.01209603203924;111.40945356974245;115.03189082791651
2022/09/22;119.24699417355096;112.35594069963926;116.02834914164842
2022/09/23;117.4435285563042;110.92922491373449;114.4062130777917
2022/09/26;117.70897329301162;110.71008408722614;113.74577298241002
2022/09/27;118.48189231506268;110.22521085605645;112.96947618863832
2022/09/28;116.98292094972003;112.3979022852841;115.9240621058778
2022/09/29;111.23682169618654;110.733401750283;112.87677660128665
2022/09/30;107.89534729927284;108.58866526794715;110.82594941042743
2022/10/03;111.213394407243;112.24404070747744;114.2903563794017
2022/10/04;114.06300464419381;116.03928566871492;117.76633301099535
2022/10/05;114.2972170292673;116.18846621472593;117.52300548709702
2022/10/06;113.539908132597;115.06482171794596;117.51143582447763
2022/10/07;109.37091557741671;109.21344447745795;114.33670617307752
2022/10/10;109.62851894881658;106.88686959644329;113.38659765302145
2022/10/11;108.5042873995915;105.09648430450768;112.59869562503124
2022/10/12;108.00464237868302;105.25502691410999;113.03899198625228
2022/10/13;111.63497670037526;109.21344447745795;114.77699364139879
2022/10/14;108.03583842769977;106.5651616760573;111.88032718045456
2022/10/17;111.18216205560907;110.74739380638246;115.83136251852612
2022/10/18;112.22833087705793;111.19964564151827;116.7582961417443
2022/10/19;112.31421076839692;110.25783225209034;115.43741595098092
2022/10/20;111.94726391409735;110.10397067428369;115.83136251852612
2022/10/21;114.97643899641656;112.88744925692266;117.17540871322765
2022/10/24;116.67841459694355;115.27930338663901;118.7859484357656
2022/10/25;118.93470695982886;116.86919177465424;121.05693714658506
2022/10/26;116.60033976829492;107.85200794025486;109.99171537456094
2022/10/27;113.04809237612368;105.72127080534528;106.8517391755179
2022/10/28;121.5891543269029;109.97342675953385;111.56749275184204
2022/10/31;119.7154310445703;108.22966950238518;109.50508700546362
2022/11/01;117.61527623810983;106.38333056870526;104.8240868814966
2022/11/02;113.2276209188749;102.62072887748201;100.76877340055417
2022/11/03;108.42623677268766;99.89318206260698;96.6671101259359
2022/11/04;108.21507654951368;103.22218313260917;100.31688959091416
2022/11/07;108.63737279411684;106.24344646434449;102.52993216673903
2022/11/08;109.09094979384348;106.70970493823336;103.00499976611674
2022/11/09;105.47021146395508;104.67686115673254;101.17429852361856
2022/11/10;114.85440169838164;113.28842848210982;108.84464691008193
2022/11/11;117.06746974509635;115.2140314292641;111.70654213286953
2022/11/14;115.95700898864902;112.62170226960775;110.88387775962244
2022/11/15;117.3333622140821;112.81751814173246;114.0586251968221
2022/11/16;116.35582954081909;113.02324292695731;114.53365722460067
2022/11/17;117.86514715205362;112.99987422461297;113.96591671657066
2022/11/18;118.31088278647273;112.78479466712359;112.88836404970561
2022/11/21;115.74587296721984;113.17286824390219;110.76801216833263
2022/11/22;117.44285090745048;114.56618246180712;112.44808547428413
2022/11/23;118.13884468372979;115.75847480026323;114.08180009366002
2022/11/25;115.82406880459233;115.71638926206305;112.9231263949625
2022/11/28;112.78205469666925;113.03727143969071;111.2894117755866
2022/11/29;110.39691224459445;112.36866406487822;110.29297124765426
2022/11/30;115.76150729434538;119.29320794681706;117.01320222116178
2022/12/01;115.9804846810821;119.08282400377689;117.01320222116178
2022/12/02;115.58946919160242;119.23713035251741;116.3759459155178
2022/12/05;114.666692965896;116.98348332200139;115.2636220104961
2022/12/06;111.75761904202959;114.60828987398763;112.36697333535145
2022/12/07;110.21705697828874;114.25760622096001;110.0033028229799
2022/12/08;111.55430018416317;115.67430372386286;108.57815338224546
2022/12/09;111.1710776565015;114.74854583601442;107.55852017167564
2022/12/12;112.99319071809843;118.0635329759368;108.11469101708629
2022/12/13;113.75957526905987;120.12548373396137;110.80278340648928
2022/12/14;111.9922065541471;120.26576156996849;110.15393075952656
2022/12/15;106.74490526045494;116.42706759242212;105.27596179823682
2022/12/16;105.18867256697138;114.4072242465781;104.58076825049804
2022/12/19;103.5151703191738;112.42477082448501;102.47201271044379
2022/12/20;103.46046227510679;113.05598827554653;103.14402246844487
2022/12/21;105.92378846368172;114.28565595510001;103.7928840083074
2022/12/22;103.40570582755022;111.36808258156717;101.68410178955381
2022/12/23;103.11636186787614;111.62055935413426;103.3873499923432
2022/12/27;101.68525219488649;110.79299376409277;101.25541066255126
2022/12/28;98.5650301487185;109.65681547657023;99.66803694395144
2022/12/29;101.35679216521756;112.68660236931665;102.48357348016341
2022/12/30;101.6070321557692;112.1302158050445;102.22869407944526
2023/01/03;97.80648091262843;112.01798770317737;103.25988805973468
2023/01/04;98.81528224014254;107.11796819887822;102.05489124606066
2023/01/05;97.767376943506;103.94322972965584;99.87659322969311
2023/01/06;101.36463958096131;105.168238251394;101.19747342045649
2023/01/09;101.77910656112931;106.19219572837619;101.98535766264713
2023/01/10;102.23268356085595;107.0010809391958;102.44883781360589
2023/01/11;104.39105566437601;110.23659261716708;106.04068003648935
2023/01/12;104.32850625500146;111.51770789851203;105.58879622684934
2023/01/13;105.38418636214742;111.85434116482591;106.73587358422812
2023/01/17;106.30697468872623;112.37801154581597;105.77418650865289
2023/01/18;105.73611603381323;110.25530945302289;105.57722656422995
2023/01/19;105.78303111606225;108.44116901842335;107.81342625109316
2023/01/20;107.81624389647122;112.31723833706711;113.57196125612565
2023/01/23;110.34997296060065;113.42066398467364;115.62281512568424
2023/01/24;111.46045791879273;113.1681945034333;113.20119847831813
2023/01/25;110.93649014438398;112.49958712862083;110.32772470001137
2023/01/26;112.57872373793043;115.95484481322356;112.99264219257645
2023/01/27;114.11926159992652;116.02965382603259;115.13617786368715
2023/01/30;111.82798561496693;113.48145906740285;112.3206235416756
2023/01/31;112.83679904335344;115.86601457900791;114.52207866908151
2023/02/01;113.72827031219161;118.17575378647713;116.36434957419905
2023/02/02;117.94335509029852;123.7163163487952;124.83416965127205
2023/02/03;120.82113615816905;120.79409840010062;121.40452502755466
2023/02/06;118.65495899195861;120.05534117029441;119.22625368988645
2023/02/07;120.93845411597259;125.1003414163767;124.71829516708246
2023/02/08;118.80353350314084;124.71225325694452;115.13617786368715
2023/02/09;117.98242880724;123.25811479100324;110.08441496191259
2023/02/10;118.27223260006483;123.0150073733542;109.57459391017781
2023/02/13;120.49654235722815;126.85835321738908;109.62095259675341
2023/02/14;119.98745865585687;127.25577427510541;109.70204694988655
2023/02/15;121.65568492329317;126.23861960601315;112.3206235416756
2023/02/16;120.38689635251873;122.87781376857694;110.66374291836158
2023/02/17;119.47836285361319;120.96071250845337;109.31968783076029
2023/02/21;116.29071474649821;118.43426777762183;106.35351446510187
2023/02/22;116.62748202506164;117.89052437399403;106.19131686593579
2023/02/23;117.0112490919808;119.41858960220344;105.31071525059392
2023/02/24;114.90442670483444;116.8171244100861;103.27148440105343
2023/02/27;115.85210652591577;117.25773928767383;104.12888444085804
2023/02/28;115.45266882925391;116.91086899855449;104.34903706791845
